hour,avg_sd_D,ZeroOne_sdD,avg_temp_D,avg_sv_D,ZeroOneSV_D,avg_VPD_D,,
4/22/2021 8:00,0,0,10.255,0,0,0.4752,,
4/22/2021 9:00,0,0,12.51416667,0,0,0.686483333,,
4/22/2021 10:00,0,0,13.79,0,0,0.8415,,
4/22/2021 11:00,0,0,14.47166667,0,0,0.958916667,,
4/22/2021 12:00,0,0,15.63916667,0,0,1.169108333,,
4/22/2021 13:00,0,0,16.78333333,0,0,1.308233333,,
4/22/2021 14:00,0,0,16.87416667,0,0,1.376758333,,
4/22/2021 15:00,0,0,17.02916667,0,0,1.529258333,,
4/22/2021 16:00,0,0,17.5675,0,0,1.505475,,
4/22/2021 17:00,0,0,16.41583333,0,0,1.254858333,,
4/22/2021 18:00,0,0,13.8925,0,0,0.896133333,,
4/22/2021 19:00,0,0,11.6775,0,0,0.6653,,
4/22/2021 20:00,0,0,9.464166667,0,0,0.481775,,
4/22/2021 21:00,0,0,7.561,0,0,0.36325,,
4/22/2021 22:00,0,0,6.0145,0,0,0.277758333,,
4/22/2021 23:00,0,0,4.659666667,0,0,0.207983333,,
4/23/2021 0:00,0,0,3.541583333,0,0,0.1499,,
4/23/2021 1:00,0,0,2.697083333,0,0,0.113241667,,
4/23/2021 2:00,0,0,1.9545,0,0,0.081891667,,
4/23/2021 3:00,0,0,1.300583333,0,0,0.052391667,,
4/23/2021 4:00,0,0,0.842333333,0,0,0.031125,,
4/23/2021 5:00,0,0,0.442833333,0,0,0.014533333,,
4/23/2021 6:00,0,0,1.2005,0,0,0.047825,,
4/23/2021 7:00,0,0,4.619083333,0,0,0.208158333,,
4/23/2021 8:00,0,0,7.84425,0,0,0.393275,,
4/23/2021 9:00,0,0,11.00166667,0,0,0.641,,
4/23/2021 10:00,0,0,14.21833333,0,0,1.0979,,
4/23/2021 11:00,0,0,15.93166667,0,0,1.50845,,
4/23/2021 12:00,0,0,17.01583333,0,0,1.610458333,,
4/23/2021 13:00,0,0,17.93666667,0,0,1.725716667,,
4/23/2021 14:00,0,0,18.61416667,0,0,1.778916667,,
4/23/2021 15:00,0,0,18.24166667,0,0,1.688466667,,
4/23/2021 16:00,0,0,17.2125,0,0,1.501266667,,
4/23/2021 17:00,0,0,15.76083333,0,0,1.283416667,,
4/23/2021 18:00,0,0,14.5425,0,0,1.10575,,
4/23/2021 19:00,0,0,13.2875,0,0,0.917916667,,
4/23/2021 20:00,0,0,11.86833333,0,0,0.727716667,,
4/23/2021 21:00,0,0,11.27,0,0,0.630116667,,
4/23/2021 22:00,0,0,11.39,0,0,0.663233333,,
4/23/2021 23:00,0,0,9.229166667,0,0,0.370608333,,
4/24/2021 0:00,0,0,8.52,0,0,0.334108333,,
4/24/2021 1:00,0,0,8.499166667,0,0,0.404858333,,
4/24/2021 2:00,0,0,8.376666667,0,0,0.456575,,
4/24/2021 3:00,0,0,7.94925,0,0,0.4272,,
4/24/2021 4:00,0,0,7.05375,0,0,0.31835,,
4/24/2021 5:00,0,0,6.71625,0,0,0.277533333,,
4/24/2021 6:00,0,0,6.285166667,0,0,0.176916667,,
4/24/2021 7:00,0,0,6.142666667,0,0,0.069941667,,
4/24/2021 8:00,0,0,6.271833333,0,0,0.048,,
4/24/2021 9:00,0,0,6.760166667,0,0,0.083166667,,
4/24/2021 10:00,0,0,7.776666667,0,0,0.226466667,,
4/24/2021 11:00,0,0,8.169083333,0,0,0.233258333,,
4/24/2021 12:00,0,0,8.27925,0,0,0.126375,,
4/24/2021 13:00,0,0,10.17,0,0,0.356741667,,
4/24/2021 14:00,0,0,10.1025,0,0,0.274191667,,
4/24/2021 15:00,0,0,10.58583333,0,0,0.276691667,,
4/24/2021 16:00,0,0,8.206416667,0,0,0.022675,,
4/24/2021 17:00,0,0,7.68075,0,0,0.008366667,,
4/24/2021 18:00,0,0,6.897583333,0,0,0.01375,,
4/24/2021 19:00,0,0,6.1545,0,0,0.014566667,,
4/24/2021 20:00,0,0,5.480583333,0,0,0.006016667,,
4/24/2021 21:00,0,0,5.22525,0,0,0.0053,,
4/24/2021 22:00,0,0,5.020833333,0,0,0.005241667,,
4/24/2021 23:00,0,0,4.824583333,0,0,0.0052,,
4/25/2021 0:00,0,0,4.6135,0,0,0.0051,,
4/25/2021 1:00,0,0,4.508333333,0,0,0.005075,,
4/25/2021 2:00,0,0,4.398666667,0,0,0.005,,
4/25/2021 3:00,0,0,4.370916667,0,0,0.005,,
4/25/2021 4:00,0,0,4.363583333,0,0,0.005,,
4/25/2021 5:00,0,0,4.259916667,0,0,0.005,,
4/25/2021 6:00,0,0,4.588166667,0,0,0.005083333,,
4/25/2021 7:00,0,0,6.072833333,0,0,0.01035,,
4/25/2021 8:00,0,0,6.6335,0,0,0.038458333,,
4/25/2021 9:00,0,0,7.2085,0,0,0.083466667,,
4/25/2021 10:00,0,0,8.500416667,0,0,0.30015,,
4/25/2021 11:00,0,0,9.334166667,0,0,0.378916667,,
4/25/2021 12:00,0,0,8.936833333,0,0,0.349283333,,
4/25/2021 13:00,0,0,8.815583333,0,0,0.286533333,,
4/25/2021 14:00,0,0,10.17083333,0,0,0.414066667,,
4/25/2021 15:00,0,0,8.402666667,0,0,0.266616667,,
4/25/2021 16:00,0,0,7.071166667,0,0,0.018475,,
4/25/2021 17:00,0,0,6.1125,0,0,0.0062,,
4/25/2021 18:00,0,0,5.707166667,0,0,0.0055,,
4/25/2021 19:00,0,0,5.661833333,0,0,0.005483333,,
4/25/2021 20:00,0,0,5.268916667,0,0,0.005325,,
4/25/2021 21:00,0,0,5.063833333,0,0,0.005258333,,
4/25/2021 22:00,0,0,5.00525,0,0,0.005241667,,
4/25/2021 23:00,0,0,4.707666667,0,0,0.005125,,
4/26/2021 0:00,0,0,4.350333333,0,0,0.005,,
4/26/2021 1:00,0,0,4.249666667,0,0,0.004991667,,
4/26/2021 2:00,0,0,4.188833333,0,0,0.004925,,
4/26/2021 3:00,0,0,4.153,0,0,0.0049,,
4/26/2021 4:00,0,0,4.171833333,0,0,0.0049,,
4/26/2021 5:00,0,0,4.061166667,0,0,0.0049,,
4/26/2021 6:00,0,0,4.24625,0,0,0.004975,,
4/26/2021 7:00,0,0,4.899166667,0,0,0.005208333,,
4/26/2021 8:00,0,0,5.806166667,0,0,0.040608333,,
4/26/2021 9:00,0,0,6.867916667,0,0,0.213725,,
4/26/2021 10:00,0,0,6.652833333,0,0,0.12505,,
4/26/2021 11:00,0,0,8.974083333,0,0,0.33995,,
4/26/2021 12:00,0,0,8.710833333,0,0,0.344858333,,
4/26/2021 13:00,0,0,9.209166667,0,0,0.35345,,
4/26/2021 14:00,0,0,9.0175,0,0,0.309791667,,
4/26/2021 15:00,0,0,10.6925,0,0,0.520991667,,
4/26/2021 16:00,0,0,11.07166667,0,0,0.582633333,,
4/26/2021 17:00,0,0,9.648333333,0,0,0.409675,,
4/26/2021 18:00,0,0,8.324916667,0,0,0.230141667,,
4/26/2021 19:00,0,0,6.974916667,0,0,0.079758333,,
4/26/2021 20:00,0,0,5.573,0,0,0.010116667,,
4/26/2021 21:00,0,0,4.738666667,0,0,0.00635,,
4/26/2021 22:00,0,0,3.986083333,0,0,0.007333333,,
4/26/2021 23:00,0,0,3.13725,0,0,0.004791667,,
4/27/2021 0:00,0,0,2.84375,0,0,0.0045,,
4/27/2021 1:00,0,0,2.675583333,0,0,0.004416667,,
4/27/2021 2:00,0,0,2.7195,0,0,0.004458333,,
4/27/2021 3:00,0,0,2.9365,0,0,0.004516667,,
4/27/2021 4:00,0,0,2.717333333,0,0,0.00445,,
4/27/2021 5:00,0,0,2.003666667,0,0,0.004241667,,
4/27/2021 6:00,0,0,2.627666667,0,0,0.0045,,
4/27/2021 7:00,0,0,5.862833333,0,0,0.114116667,,
4/27/2021 8:00,0,0,8.211666667,0,0,0.268116667,,
4/27/2021 9:00,0,0,11.01166667,0,0,0.562358333,,
4/27/2021 10:00,0,0,13.49166667,0,0,0.8279,,
4/27/2021 11:00,0,0,14.85916667,0,0,0.948366667,,
4/27/2021 12:00,0,0,15.9775,0,0,1.051325,,
4/27/2021 13:00,0,0,17.065,0,0,1.194675,,
4/27/2021 14:00,0,0,17.73,0,0,1.302183333,,
4/27/2021 15:00,0,0,18.1925,0,0,1.376208333,,
4/27/2021 16:00,0,0,18.67583333,0,0,1.3863,,
4/27/2021 17:00,0,0,17.12166667,0,0,1.096158333,,
4/27/2021 18:00,0,0,14.08333333,0,0,0.623891667,,
4/27/2021 19:00,0,0,11.26833333,0,0,0.293266667,,
4/27/2021 20:00,0,0,9.506666667,0,0,0.16985,,
4/27/2021 21:00,0,0,8.117666667,0,0,0.082316667,,
4/27/2021 22:00,0,0,6.953,0,0,0.014008333,,
4/27/2021 23:00,0,0,6.062083333,0,0,0.006666667,,
4/28/2021 0:00,0,0,5.17625,0,0,0.005591667,,
4/28/2021 1:00,0,0,4.647416667,0,0,0.005116667,,
4/28/2021 2:00,0,0,3.939166667,0,0,0.004866667,,
4/28/2021 3:00,0,0,3.504,0,0,0.004708333,,
4/28/2021 4:00,0,0,3.051083333,0,0,0.004558333,,
4/28/2021 5:00,0,0,2.715833333,0,0,0.004466667,,
4/28/2021 6:00,0,0,3.630666667,0,0,0.008683333,,
4/28/2021 7:00,0,0,7.403666667,0,0,0.145575,,
4/28/2021 8:00,0,0,10.5025,0,0,0.33395,,
4/28/2021 9:00,0,0,14.5575,0,0,0.714891667,,
4/28/2021 10:00,0,0,18.16166667,0,0,1.286483333,,
4/28/2021 11:00,0,0,20.89,0,0,1.878216667,,
4/28/2021 12:00,0,0,22.83166667,0,0,2.323025,,
4/28/2021 13:00,0,0,24.00666667,0,0,2.540166667,,
4/28/2021 14:00,0,0,24.97833333,0,0,2.688516667,,
4/28/2021 15:00,0,0,24.9275,0,0,2.539808333,,
4/28/2021 16:00,0,0,24.20583333,0,0,2.10925,,
4/28/2021 17:00,0,0,22.46666667,0,0,1.841041667,,
4/28/2021 18:00,0,0,18.4375,0,0,1.060341667,,
4/28/2021 19:00,0,0,15.56166667,0,0,0.616125,,
4/28/2021 20:00,0,0,13.73333333,0,0,0.483091667,,
4/28/2021 21:00,0,0,12.01666667,0,0,0.330133333,,
4/28/2021 22:00,0,0,10.94166667,0,0,0.254116667,,
4/28/2021 23:00,0,0,9.926666667,0,0,0.193083333,,
4/29/2021 0:00,0,0,9.008333333,0,0,0.140516667,,
4/29/2021 1:00,0,0,8.3275,0,0,0.107075,,
4/29/2021 2:00,0,0,7.462333333,0,0,0.056516667,,
4/29/2021 3:00,0,0,6.743166667,0,0,0.018333333,,
4/29/2021 4:00,0,0,6.353416667,0,0,0.007266667,,
4/29/2021 5:00,0,0,5.81225,0,0,0.006466667,,
4/29/2021 6:00,0,0,6.403166667,0,0,0.0297,,
4/29/2021 7:00,0,0,9.473166667,0,0,0.238075,,
4/29/2021 8:00,0,0,13.71,0,0,0.562983333,,
4/29/2021 9:00,0,0,17.125,0,0,0.961891667,,
4/29/2021 10:00,0,0,20.76583333,0,0,1.523133333,,
4/29/2021 11:00,0,0,24.00583333,0,0,2.1442,,
4/29/2021 12:00,0,0,25.45166667,0,0,2.504525,,
4/29/2021 13:00,0,0,25.93833333,0,0,2.592858333,,
4/29/2021 14:00,0,0,26.32833333,0,0,2.672891667,,
4/29/2021 15:00,0,0,26.34666667,0,0,2.650225,,
4/29/2021 16:00,0,0,25.66416667,0,0,2.512066667,,
4/29/2021 17:00,0,0,24.11833333,0,0,2.266583333,,
4/29/2021 18:00,0,0,21.15166667,0,0,1.580333333,,
4/29/2021 19:00,0,0,17.75666667,0,0,0.969841667,,
4/29/2021 20:00,0,0,15.32833333,0,0,0.635591667,,
4/29/2021 21:00,0,0,13.37916667,0,0,0.450283333,,
4/29/2021 22:00,0,0,11.845,0,0,0.371141667,,
4/29/2021 23:00,0,0,10.61,0,0,0.335291667,,
4/30/2021 0:00,0,0,9.091666667,0,0,0.288016667,,
4/30/2021 1:00,0,0,7.689666667,0,0,0.239108333,,
4/30/2021 2:00,0,0,6.492083333,0,0,0.188883333,,
4/30/2021 3:00,0,0,5.502416667,0,0,0.143358333,,
4/30/2021 4:00,0,0,4.80825,0,0,0.125466667,,
4/30/2021 5:00,0,0,4.390916667,0,0,0.1194,,
4/30/2021 6:00,0,0,5.101166667,0,0,0.168108333,,
4/30/2021 7:00,0,0,8.258333333,0,0,0.384358333,,
4/30/2021 8:00,0,0,11.5325,0,0,0.653183333,,
4/30/2021 9:00,0,0,15.30833333,0,0,1.04585,,
4/30/2021 10:00,0,0,18.2575,0,0,1.557108333,,
4/30/2021 11:00,0,0,20.53583333,0,0,1.9364,,
4/30/2021 12:00,0,0,21.83083333,0,0,2.013816667,,
4/30/2021 13:00,0,0,22.72583333,0,0,2.1143,,
4/30/2021 14:00,0,0,23.12333333,0,0,2.07515,,
4/30/2021 15:00,0,0,23.74416667,0,0,2.004441667,,
4/30/2021 16:00,0,0,21.58166667,0,0,1.455016667,,
4/30/2021 17:00,0,0,20.01,0,0,1.189683333,,
4/30/2021 18:00,0,0,17.32666667,0,0,0.669275,,
4/30/2021 19:00,0,0,14.04666667,0,0,0.010072727,,
4/30/2021 20:00,0,0,13.79083333,0,0,0.009458333,,
4/30/2021 21:00,0,0,13.6475,0,0,0.009375,,
4/30/2021 22:00,0,0,13.47666667,0,0,0.009266667,,
4/30/2021 23:00,0,0,13.25833333,0,0,0.009141667,,
5/1/2021 0:00,0,0,12.97,0,0,0.008975,,
5/1/2021 1:00,0,0,12.69666667,0,0,0.008816667,,
5/1/2021 2:00,0,0,12.53416667,0,0,0.008716667,,
5/1/2021 3:00,0,0,12.47333333,0,0,0.0087,,
5/1/2021 4:00,0,0,12.33166667,0,0,0.008616667,,
5/1/2021 5:00,0,0,11.81416667,0,0,0.008308333,,
5/1/2021 6:00,0,0,11.32916667,0,0,0.008058333,,
5/1/2021 7:00,0,0,10.835,0,0,0.007991667,,
5/1/2021 8:00,0,0,11.30416667,0,0,0.015641667,,
5/1/2021 9:00,0,0,12.50666667,0,0,0.270625,,
5/1/2021 10:00,0,0,13.4775,0,0,0.551883333,,
5/1/2021 11:00,0,0,14.23333333,0,0,0.666933333,,
5/1/2021 12:00,0,0,14.3425,0,0,0.715266667,,
5/1/2021 13:00,0,0,15.07166667,0,0,0.831916667,,
5/1/2021 14:00,0,0,14.485,0,0,0.742858333,,
5/1/2021 15:00,0,0,13.6125,0,0,0.689233333,,
5/1/2021 16:00,0,0,13.005,0,0,0.625408333,,
5/1/2021 17:00,0,0,11.9625,0,0,0.526908333,,
5/1/2021 18:00,0,0,10.81,0,0,0.35225,,
5/1/2021 19:00,0,0,10.12666667,0,0,0.191758333,,
5/1/2021 20:00,0,0,9.704166667,0,0,0.13075,,
5/1/2021 21:00,0,0,9.4275,0,0,0.098558333,,
5/1/2021 22:00,0,0,9.241666667,0,0,0.087158333,,
5/1/2021 23:00,0,0,9.0325,0,0,0.04465,,
5/2/2021 0:00,0,0,8.930833333,0,0,0.054683333,,
5/2/2021 1:00,0,0,8.76,0,0,0.0199,,
5/2/2021 2:00,0,0,8.641666667,0,0,0.064808333,,
5/2/2021 3:00,0,0,8.3025,0,0,0.0161,,
5/2/2021 4:00,0,0,8.056583333,0,0,0.011416667,,
5/2/2021 5:00,0,0,7.852166667,0,0,0.00885,,
5/2/2021 6:00,0,0,8.212666667,0,0,0.025108333,,
5/2/2021 7:00,0,0,9.006666667,0,0,0.154533333,,
5/2/2021 8:00,0,0,10.28083333,0,0,0.3244,,
5/2/2021 9:00,0,0,10.81583333,0,0,0.404941667,,
5/2/2021 10:00,0,0,11.68166667,0,0,0.544458333,,
5/2/2021 11:00,0,0,12.96416667,0,0,0.732091667,,
5/2/2021 12:00,0,0,13.95833333,0,0,0.867966667,,
5/2/2021 13:00,0,0,14.85833333,0,0,1.013983333,,
5/2/2021 14:00,0,0,14.73416667,0,0,0.98905,,
5/2/2021 15:00,0,0,15.07583333,0,0,1.005283333,,
5/2/2021 16:00,0,0,15.67833333,0,0,1.072225,,
5/2/2021 17:00,0,0,14.38916667,0,0,0.909033333,,
5/2/2021 18:00,0,0,11.52,0,0,0.587358333,,
5/2/2021 19:00,0,0,9.290833333,0,0,0.353925,,
5/2/2021 20:00,0,0,8.270583333,0,0,0.286008333,,
5/2/2021 21:00,0,0,6.731583333,0,0,0.162425,,
5/2/2021 22:00,0,0,5.514333333,0,0,0.07155,,
5/2/2021 23:00,0,0,4.545416667,0,0,0.018366667,,
5/3/2021 0:00,0,0,3.755833333,0,0,0.005591667,,
5/3/2021 1:00,0,0,3.202666667,0,0,0.005375,,
5/3/2021 2:00,0,0,2.735083333,0,0,0.005025,,
5/3/2021 3:00,0,0,2.256416667,0,0,0.004675,,
5/3/2021 4:00,0,0,2.20175,0,0,0.004425,,
5/3/2021 5:00,0,0,2.80225,0,0,0.005233333,,
5/3/2021 6:00,0,0,3.953333333,0,0,0.01455,,
5/3/2021 7:00,0,0,6.8805,0,0,0.181358333,,
5/3/2021 8:00,0,0,9.424166667,0,0,0.399718182,,
5/3/2021 9:00,0,0,12.37833333,0,0,0.659475,,
5/3/2021 10:00,0,0,14.05,0,0,0.832416667,,
5/3/2021 11:00,0,0,14.95166667,0,0,0.909208333,,
5/3/2021 12:00,0,0,16.41583333,0,0,1.0557,,
5/3/2021 13:00,0,0,17.19666667,0,0,1.130475,,
5/3/2021 14:00,0,0,17.03583333,0,0,1.055883333,,
5/3/2021 15:00,0,0,16.95833333,0,0,0.99505,,
5/3/2021 16:00,0,0,16.25333333,0,0,0.847225,,
5/3/2021 17:00,0,0,15.63833333,0,0,0.779816667,,
5/3/2021 18:00,0,0,14.17916667,0,0,0.554316667,,
5/3/2021 19:00,0,0,12.72083333,0,0,0.352508333,,
5/3/2021 20:00,0,0,11.15833333,0,0,0.053125,,
5/3/2021 21:00,0,0,10.675,0,0,0.007808333,,
5/3/2021 22:00,0,0,10.575,0,0,0.007666667,,
5/3/2021 23:00,0,0,10.41833333,0,0,0.007575,,
5/4/2021 0:00,0,0,10.105,0,0,0.007425,,
5/4/2021 1:00,0,0,9.7525,0,0,0.007233333,,
5/4/2021 2:00,0,0,9.5425,0,0,0.007133333,,
5/4/2021 3:00,0,0,9.343333333,0,0,0.00705,,
5/4/2021 4:00,0,0,9.188333333,0,0,0.007,,
5/4/2021 5:00,0,0,9.1875,0,0,0.007,,
5/4/2021 6:00,0,0,9.7425,0,0,0.00735,,
5/4/2021 7:00,0,0,12.21416667,0,0,0.160666667,,
5/4/2021 8:00,0,0,11.80916667,0,0,0.138141667,,
5/4/2021 9:00,0,0,13.98583333,0,0,0.494225,,
5/4/2021 10:00,0,0,16.2025,0,0,0.982466667,,
5/4/2021 11:00,0,0,17.00833333,0,0,1.106591667,,
5/4/2021 12:00,0,0,18.24916667,0,0,1.29935,,
5/4/2021 13:00,0,0,19.04416667,0,0,1.424891667,,
5/4/2021 14:00,0,0,19.79333333,0,0,1.547575,,
5/4/2021 15:00,0,0,20.5775,0,0,1.654325,,
5/4/2021 16:00,0,0,20.91583333,0,0,1.623983333,,
5/4/2021 17:00,0,0,20.75166667,0,0,1.523083333,,
5/4/2021 18:00,0,0,17.26416667,0,0,0.985275,,
5/4/2021 19:00,0,0,14.035,0,0,0.571991667,,
5/4/2021 20:00,0,0,12.69916667,0,0,0.408525,,
5/4/2021 21:00,0,0,10.8925,0,0,0.271991667,,
5/4/2021 22:00,0,0,9.4775,0,0,0.173383333,,
5/4/2021 23:00,0,0,8.39525,0,0,0.032333333,,
5/5/2021 0:00,0,0,7.513,0,0,0.00735,,
5/5/2021 1:00,0,0,6.827916667,0,0,0.006933333,,
5/5/2021 2:00,0,0,5.970666667,0,0,0.006225,,
5/5/2021 3:00,0,0,5.373666667,0,0,0.005375,,
5/5/2021 4:00,0,0,4.9705,0,0,0.005225,,
5/5/2021 5:00,0,0,4.77275,0,0,0.005141667,,
5/5/2021 6:00,0,0,6.156083333,0,0,0.032616667,,
5/5/2021 7:00,0,0,9.739083333,0,0,0.25655,,
5/5/2021 8:00,0,0,13.62666667,0,0,0.577925,,
5/5/2021 9:00,0,0,18.58583333,0,0,1.195775,,
5/5/2021 10:00,0,0,23.435,0,0,2.109766667,,
5/5/2021 11:00,0,0,25.575,0,0,2.661116667,,
5/5/2021 12:00,0,0,27.20166667,0.051783333,1,3.051783333,,
5/5/2021 13:00,0,0,28.155,0.225975,1,3.225975,,
5/5/2021 14:00,0,0,28.47833333,0.289575,1,3.289575,,
5/5/2021 15:00,0,0,29.39333333,0.5136,1,3.5136,,
5/5/2021 16:00,0,0,28.6225,0,0,2.995558333,,
5/5/2021 17:00,0,0,25.53583333,0,0,2.214341667,,
5/5/2021 18:00,0,0,22.13083333,0,0,1.44385,,
5/5/2021 19:00,0,0,19.1875,0,0,0.886083333,,
5/5/2021 20:00,0,0,17.32166667,0,0,0.701066667,,
5/5/2021 21:00,0,0,15.30166667,0,0,0.494425,,
5/5/2021 22:00,0,0,13.675,0,0,0.367416667,,
5/5/2021 23:00,0,0,12.29916667,0,0,0.276283333,,
5/6/2021 0:00,0,0,11.20416667,0,0,0.21545,,
5/6/2021 1:00,0,0,10.21333333,0,0,0.157216667,,
5/6/2021 2:00,0,0,9.375833333,0,0,0.118883333,,
5/6/2021 3:00,0,0,8.708333333,0,0,0.09945,,
5/6/2021 4:00,0,0,8.0825,0,0,0.075816667,,
5/6/2021 5:00,0,0,7.632333333,0,0,0.0678,,
5/6/2021 6:00,0,0,9.771666667,0,0,0.218333333,,
5/6/2021 7:00,0,0,12.12416667,0,0,0.402458333,,
5/6/2021 8:00,0,0,14.93583333,0,0,0.793791667,,
5/6/2021 9:00,0,0,16.99833333,0,0,1.234916667,,
5/6/2021 10:00,0,0,18.34,0,0,1.439241667,,
5/6/2021 11:00,0,0,18.83166667,0,0,1.470608333,,
5/6/2021 12:00,0,0,18.89916667,0,0,1.407016667,,
5/6/2021 13:00,0,0,16.55916667,0,0,0.945225,,
5/6/2021 14:00,0,0,13.03833333,0,0,0.499041667,,
5/6/2021 15:00,0,0,11.59583333,0,0,0.354383333,,
5/6/2021 16:00,0,0,10.19666667,0,0,0.1677,,
5/6/2021 17:00,0,0,10.53333333,0,0,0.224266667,,
5/6/2021 18:00,0,0,10.67,0,0,0.268741667,,
5/6/2021 19:00,0,0,9.345,0,0,0.075375,,
5/6/2021 20:00,0,0,8.926666667,0,0,0.02215,,
5/6/2021 21:00,0,0,8.368333333,0,0,0.0398,,
5/6/2021 22:00,0,0,7.621416667,0,0,0.024508333,,
5/6/2021 23:00,0,0,6.696666667,0,0,0.026116667,,
5/7/2021 0:00,0,0,5.91475,0,0,0.024958333,,
5/7/2021 1:00,0,0,5.203833333,0,0,0.00505,,
5/7/2021 2:00,0,0,4.938166667,0,0,0,,
5/7/2021 3:00,0,0,4.977,0,0,0,,
5/7/2021 4:00,0,0,4.760333333,0,0,0.019883333,,
5/7/2021 5:00,0,0,4.464,0,0,0.012075,,
5/7/2021 6:00,0,0,4.607583333,0,0,0.019258333,,
5/7/2021 7:00,0,0,5.129666667,0,0,0.0523,,
5/7/2021 8:00,0,0,5.597666667,0,0,0.081758333,,
5/7/2021 9:00,0,0,6.136666667,0,0,0.123758333,,
5/7/2021 10:00,0,0,6.777083333,0,0,0.160283333,,
5/7/2021 11:00,0,0,8.112,0,0,0.268375,,
5/7/2021 12:00,0,0,7.928,0,0,0.280225,,
5/7/2021 13:00,0,0,8.8195,0,0,0.315166667,,
5/7/2021 14:00,0,0,8.4335,0,0,0.296283333,,
5/7/2021 15:00,0,0,8.958333333,0,0,0.200558333,,
5/7/2021 16:00,0,0,9.5475,0,0,0.295,,
5/7/2021 17:00,0,0,9.416666667,0,0,0.262175,,
5/7/2021 18:00,0,0,8.128666667,0,0,0.121083333,,
5/7/2021 19:00,0,0,6.41375,0,0,0.068583333,,
5/7/2021 20:00,0,0,5.524333333,0,0,0.084308333,,
5/7/2021 21:00,0,0,5.119916667,0,0,0.099875,,
5/7/2021 22:00,0,0,4.203833333,0,0,0.062375,,
5/7/2021 23:00,0,0,3.291916667,0,0,0.025775,,
5/8/2021 0:00,0,0,2.538416667,0,0,0.010108333,,
5/8/2021 1:00,0,0,2.054,0,0,0.004533333,,
5/8/2021 2:00,0,0,1.963833333,0,0,0.004683333,,
5/8/2021 3:00,0,0,1.48175,0,0,0.00245,,
5/8/2021 4:00,0,0,0.8255,0,0,0.000325,,
5/8/2021 5:00,0,0,0.496,0,0,0.000108333,,
5/8/2021 6:00,0,0,1.766583333,0,0,0.036058333,,
5/8/2021 7:00,0,0,4.906166667,0,0,0.156608333,,
5/8/2021 8:00,0,0,7.053916667,0,0,0.295075,,
5/8/2021 9:00,0,0,8.9375,0,0,0.479875,,
5/8/2021 10:00,0,0,10.2825,0,0,0.644525,,
5/8/2021 11:00,0,0,11.31166667,0,0,0.767758333,,
5/8/2021 12:00,0,0,13.26416667,0,0,0.971416667,,
5/8/2021 13:00,0,0,13.585,0,0,0.930725,,
5/8/2021 14:00,0,0,13.855,0,0,0.901716667,,
5/8/2021 15:00,0,0,14.03083333,0,0,0.928775,,
5/8/2021 16:00,0,0,13.61166667,0,0,0.860208333,,
5/8/2021 17:00,0,0,12.80083333,0,0,0.727666667,,
5/8/2021 18:00,0,0,11.2975,0,0,0.522625,,
5/8/2021 19:00,0,0,9.5975,0,0,0.3269,,
5/8/2021 20:00,0,0,8.626666667,0,0,0.260375,,
5/8/2021 21:00,0,0,7.709666667,0,0,0.192975,,
5/8/2021 22:00,0,0,6.980416667,0,0,0.137608333,,
5/8/2021 23:00,0,0,6.067583333,0,0,0.087583333,,
5/9/2021 0:00,0,0,5.369916667,0,0,0.06035,,
5/9/2021 1:00,0,0,5.2515,0,0,0.060833333,,
5/9/2021 2:00,0,0,5.563416667,0,0,0.073408333,,
5/9/2021 3:00,0,0,5.641833333,0,0,0.076025,,
5/9/2021 4:00,0,0,5.749833333,0,0,0.075366667,,
5/9/2021 5:00,0,0,5.902833333,0,0,0.075158333,,
5/9/2021 6:00,0,0,6.293916667,0,0,0.079825,,
5/9/2021 7:00,0,0,6.814333333,0,0,0.054516667,,
5/9/2021 8:00,0,0,7.789583333,0,0,0.0681,,
5/9/2021 9:00,0,0,9.003333333,0,0,0.164983333,,
5/9/2021 10:00,0,0,10.73166667,0,0,0.358241667,,
5/9/2021 11:00,0,0,12.38666667,0,0,0.552875,,
5/9/2021 12:00,0,0,13.10833333,0,0,0.624025,,
5/9/2021 13:00,0,0,14.225,0,0,0.776183333,,
5/9/2021 14:00,0,0,13.29583333,0,0,0.552933333,,
5/9/2021 15:00,0,0,14.13916667,0,0,0.756491667,,
5/9/2021 16:00,0,0,15.10583333,0,0,0.858208333,,
5/9/2021 17:00,0,0,13.765,0,0,0.695183333,,
5/9/2021 18:00,0,0,11.70166667,0,0,0.445108333,,
5/9/2021 19:00,0,0,9.925,0,0,0.240441667,,
5/9/2021 20:00,0,0,8.481666667,0,0,0.132283333,,
5/9/2021 21:00,0,0,7.488916667,0,0,0.08125,,
5/9/2021 22:00,0,0,6.650666667,0,0,0.061641667,,
5/9/2021 23:00,0,0,5.63175,0,0,0.035308333,,
5/10/2021 0:00,0,0,4.829,0,0,0.021508333,,
5/10/2021 1:00,0,0,4.142083333,0,0,0.014333333,,
5/10/2021 2:00,0,0,3.461666667,0,0,0.008241667,,
5/10/2021 3:00,0,0,3.000583333,0,0,0.007775,,
5/10/2021 4:00,0,0,2.38925,0,0,0.00365,,
5/10/2021 5:00,0,0,2.279833333,0,0,0.007208333,,
5/10/2021 6:00,0,0,4.137416667,0,0,0.066758333,,
5/10/2021 7:00,0,0,7.487,0,0,0.1938,,
5/10/2021 8:00,0,0,10.05083333,0,0,0.361958333,,
